Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ03,OUT027,1378.263185276074
FDU14,OUT018,3327.9525829268287
FDB33,OUT010,346.89728372093026
FDP27,OUT046,3480.072957352938
FDO38,OUT010,165.9185816513762
FDE28,OUT027,6280.890879999997
FDO27,OUT035,1559.342975268817
DRL23,OUT027,2517.882088484849
FDS28,OUT046,842.2509434554972
FDX24,OUT013,1460.740766972476
FDZ02,OUT035,1559.342975268817
FDL46,OUT045,1827.8328454545465
FDS60,OUT027,5329.314724444444
NCO06,OUT017,583.8145788617884
FDO16,OUT035,1412.1562050420164
FDC60,OUT049,1412.1562050420164
FDA48,OUT018,3327.9525829268287
FDZ36,OUT027,5329.314724444444
FDK27,OUT045,1827.8328454545465
FDW23,OUT018,507.04640366972484
FDM14,OUT018,1372.6884907407411
FDM14,OUT013,1691.90780173913
FDW60,OUT018,2851.6316958762886
FDE21,OUT013,1922.1493817142846
NCM42,OUT035,1879.0540499999997
FDY59,OUT010,219.21852093023253
DRI49,OUT049,1240.3673076086948
FDT28,OUT019,346.89728372093026
FDQ22,OUT018,507.04640366972484
FDR60,OUT049,1240.3673076086948
FDC50,OUT019,219.21852093023253
FDV24,OUT013,2490.526886705202
DRF48,OUT010,482.6995426229507
FDQ47,OUT046,583.8145788617884
DRN36,OUT049,1559.342975268817
NCY06,OUT035,1952.3712349514567
FDE52,OUT035,1353.0650169014086
NCB54,OUT045,1827.8328454545465
NCF31,OUT035,2490.526886705202
FDJ08,OUT027,5329.314724444444
NCC07,OUT017,1691.90780173913
NCD19,OUT027,1378.263185276074
FDL46,OUT049,2293.9065129032265
FDM20,OUT045,4247.813579856113
NCI06,OUT010,425.9355914529916
DRM11,OUT035,4433.304032653059
NCH07,OUT018,2232.8470218487396
FDS23,OUT013,1952.3712349514567
FDO49,OUT018,713.858654545455
FDS35,OUT049,1103.1862133333334
DRK39,OUT045,1412.1562050420164
DRI39,OUT049,842.2509434554972
FDV04,OUT017,2222.6712822580644
NCN14,OUT035,2919.037191489362
FDH08,OUT013,3627.5498912621365
FDS20,OUT046,3480.072957352938
FDV40,OUT049,1103.1862133333334
FDZ48,OUT010,281.48208181818177
FDS24,OUT027,2517.882088484849
FDK44,OUT049,2568.332833644861
FDS48,OUT045,2660.9504030303033
FDK26,OUT010,482.6995426229507
FDD23,OUT045,2911.411439639641
NCH54,OUT017,2894.220710714286
NCP14,OUT010,219.21852093023253
FDM60,OUT010,92.67548155339806
FDV24,OUT017,2490.526886705202
FDH08,OUT018,3327.9525829268287
FDS12,OUT027,3242.062071532848
FDR39,OUT027,5329.314724444444
FDP12,OUT027,1378.263185276074
DRF60,OUT027,6280.890879999997
FDC09,OUT035,1784.4287381818174
FDF50,OUT018,3164.3058843137264
FDG28,OUT035,3881.917128455283
NCE19,OUT017,842.2509434554972
NCM53,OUT010,281.48208181818177
NCN18,OUT049,1691.90780173913
FDF32,OUT035,3164.3058843137264
FDF11,OUT013,3627.5498912621365
DRI59,OUT049,4247.813579856113
NCG54,OUT035,2894.220710714286
FDM44,OUT046,1691.90780173913
FDT57,OUT018,3327.9525829268287
FDV24,OUT046,2490.526886705202
FDI50,OUT019,584.7577647727273
FDS09,OUT035,713.858654545455
NCC31,OUT027,4117.317712631579
FDQ07,OUT019,584.7577647727273
FDC22,OUT017,3164.3058843137264
FDZ56,OUT046,2894.220710714286
FDZ40,OUT019,165.9185816513762
FDS46,OUT027,3242.062071532848
DRD24,OUT045,1827.8328454545465
FDV45,OUT017,2911.411439639641
FDL26,OUT045,2894.220710714286
FDA56,OUT018,1752.2524400000007
FDN27,OUT046,1922.1493817142846
FDM20,OUT049,4247.813579856113
FDO16,OUT017,1412.1562050420164
FDL03,OUT035,2919.037191489362
FDE58,OUT046,1922.1493817142846
FDI02,OUT027,3242.062071532848
NCC55,OUT019,92.67548155339806
FDR03,OUT018,3327.9525829268287
FDB14,OUT017,1460.740766972476
FDR45,OUT013,4247.813579856113
NCN07,OUT017,1952.3712349514567
FDM51,OUT019,219.21852093023253
FDT52,OUT027,6280.890879999997
FDL26,OUT046,2660.9504030303033
NCZ42,OUT046,3627.5498912621365
DRI47,OUT019,346.89728372093026
FDW40,OUT013,2252.91396031746
FDN34,OUT046,2894.220710714286
FDS01,OUT035,2851.6316958762886
NCG55,OUT045,1827.8328454545465
FDC11,OUT035,1353.0650169014086
FDX35,OUT018,3327.9525829268287
NCB06,OUT046,2894.220710714286
FDR09,OUT019,584.7577647727273
FDC53,OUT017,1559.342975268817
FDY45,OUT013,4433.304032653059
FDA22,OUT010,425.9355914529916
FDE02,OUT035,1559.342975268817
FDW21,OUT045,1879.0540499999997
FDV34,OUT046,1103.1862133333334
FDS59,OUT049,1784.4287381818174
NCW17,OUT017,2293.9065129032265
NCK54,OUT046,1922.1493817142846
FDG17,OUT019,584.7577647727273
FDG35,OUT017,3104.1898299065433
FDD08,OUT010,92.67548155339806
NCO07,OUT017,3627.5498912621365
FDJ10,OUT010,281.48208181818177
FDW36,OUT017,1499.2484399999996
FDW21,OUT010,219.21852093023253
FDY19,OUT017,1922.1493817142846
DRE03,OUT013,798.2176035398227
NCC55,OUT049,677.1027476190471
FDH52,OUT010,165.9185816513762
FDO09,OUT017,4034.300306896551
FDU43,OUT045,3881.917128455283
FDX09,OUT010,425.9355914529916
FDH40,OUT019,219.21852093023253
FDW58,OUT017,1691.90780173913
FDC47,OUT017,3719.064328378379
NCR41,OUT035,1559.342975268817
DRG49,OUT035,3719.064328378379
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333334
FDY35,OUT013,507.04640366972484
FDI35,OUT017,3328.207380952381
NCU18,OUT049,2252.91396031746
FDY33,OUT018,2232.8470218487396
FDC15,OUT027,4117.317712631579
FDU01,OUT049,2827.3566888888877
NCU42,OUT046,2611.4595423423425
NCV29,OUT018,2851.6316958762886
NCY30,OUT017,2919.037191489362
FDQ46,OUT049,1879.0540499999997
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3627.5498912621365
NCD07,OUT045,1827.8328454545465
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2490.526886705202
DRN59,OUT035,798.2176035398227
FDI44,OUT035,1240.3673076086948
FDA45,OUT049,2568.332833644861
FDP31,OUT045,1103.1862133333334
FDY01,OUT046,1922.1493817142846
FDT09,OUT018,1752.2524400000007
DRH03,OUT027,2517.882088484849
FDA36,OUT018,2827.3566888888877
NCF31,OUT017,2222.6712822580644
FDG14,OUT049,2490.526886705202
FDG28,OUT027,6280.890879999997
FDU14,OUT049,4433.304032653059
FDY47,OUT019,281.48208181818177
FDI56,OUT049,1412.1562050420164
DRD01,OUT013,842.2509434554972
FDM22,OUT046,842.2509434554972
FDH33,OUT013,507.04640366972484
DRZ24,OUT013,1922.1493817142846
NCQ38,OUT046,1691.90780173913
FDO16,OUT027,2517.882088484849
FDU07,OUT027,4117.317712631579
NCB07,OUT013,2919.037191489362
FDU48,OUT045,1827.8328454545465
NCM43,OUT045,2894.220710714286
FDR31,OUT010,346.89728372093026
DRK49,OUT018,507.04640366972484
NCI30,OUT010,584.7577647727273
DRD60,OUT017,3328.207380952381
NCG19,OUT046,3719.064328378379
FDH12,OUT035,1499.2484399999996
FDM32,OUT035,1460.740766972476
FDM27,OUT035,2894.220710714286
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1559.342975268817
FDS10,OUT013,2568.332833644861
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1353.0650169014086
NCW42,OUT013,3881.917128455283
NCC06,OUT018,1752.2524400000007
FDW02,OUT017,1952.3712349514567
NCD43,OUT017,1691.90780173913
FDM57,OUT018,1240.3673076086948
FDA58,OUT017,3719.064328378379
FDK56,OUT046,3480.072957352938
FDP52,OUT045,3627.5498912621365
FDW20,OUT018,1752.2524400000007
FDS52,OUT049,1691.90780173913
NCT29,OUT018,1752.2524400000007
NCL54,OUT013,2851.6316958762886
FDC05,OUT045,3164.3058843137264
FDF34,OUT035,2827.3566888888877
FDP03,OUT027,3242.062071532848
FDD32,OUT010,219.21852093023253
FDZ10,OUT045,1827.8328454545465
FDZ40,OUT035,842.2509434554972
FDD51,OUT018,507.04640366972484
NCY30,OUT019,425.9355914529916
FDP58,OUT017,3387.389512068966
FDV49,OUT017,4433.304032653059
FDY24,OUT019,165.9185816513762
NCO55,OUT017,1499.2484399999996
FDR13,OUT017,1922.1493817142846
FDS51,OUT017,937.7102075471697
FDP26,OUT045,1879.0540499999997
NCB54,OUT027,3242.062071532848
FDF32,OUT017,3164.3058843137264
FDN31,OUT018,3164.3058843137264
DRM48,OUT017,583.8145788617884
FDN20,OUT049,2453.747700699301
DRL01,OUT046,3627.5498912621365
FDV56,OUT049,1784.4287381818174
DRH13,OUT027,2517.882088484849
FDA03,OUT017,2453.747700699301
FDF47,OUT027,5329.314724444444
FDX32,OUT046,2660.9504030303033
FDX57,OUT049,1559.342975268817
NCA30,OUT045,2919.037191489362
FDO49,OUT013,713.858654545455
FDL04,OUT019,219.21852093023253
DRM48,OUT035,583.8145788617884
FDR16,OUT013,3387.389512068966
NCC19,OUT018,3164.3058843137264
NCE42,OUT045,3627.5498912621365
FDY24,OUT017,842.2509434554972
FDH19,OUT049,2568.332833644861
FDJ46,OUT013,2851.6316958762886
FDN45,OUT010,584.7577647727273
FDY08,OUT035,2252.91396031746
FDZ37,OUT035,1412.1562050420164
NCT30,OUT045,798.2176035398227
DRY23,OUT018,507.04640366972484
NCZ30,OUT018,1752.2524400000007
FDC44,OUT018,1752.2524400000007
FDB45,OUT035,1691.90780173913
FDY04,OUT013,2894.220710714286
FDM27,OUT046,2894.220710714286
FDZ43,OUT017,3881.917128455283
FDT39,OUT019,346.89728372093026
NCC06,OUT019,281.48208181818177
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4034.300306896551
FDU08,OUT046,1559.342975268817
FDK40,OUT017,4433.304032653059
FDQ12,OUT010,584.7577647727273
FDS48,OUT017,2660.9504030303033
FDP09,OUT045,4247.813579856113
FDW21,OUT049,1559.342975268817
FDY25,OUT035,3328.207380952381
DRE13,OUT017,1412.1562050420164
FDV43,OUT019,92.67548155339806
FDD22,OUT045,1499.2484399999996
FDM46,OUT019,219.21852093023253
NCO30,OUT010,482.6995426229507
FDM25,OUT046,2851.6316958762886
NCN41,OUT049,2089.971043283581
FDU24,OUT045,1460.740766972476
FDZ50,OUT046,3480.072957352938
FDP45,OUT013,4034.300306896551
NCM54,OUT045,1827.8328454545465
FDW10,OUT019,425.9355914529916
FDP20,OUT017,1952.3712349514567
FDK32,OUT046,2660.9504030303033
FDN52,OUT049,1353.0650169014086
FDM58,OUT045,1784.4287381818174
FDZ46,OUT027,3242.062071532848
NCA18,OUT018,1752.2524400000007
FDD35,OUT046,2293.9065129032265
NCK31,OUT035,713.858654545455
FDI40,OUT027,2517.882088484849
FDT50,OUT019,219.21852093023253
NCT06,OUT046,2894.220710714286
FDT31,OUT035,2827.3566888888877
FDT45,OUT049,842.2509434554972
FDT13,OUT045,2911.411439639641
FDO50,OUT045,1353.0650169014086
NCU18,OUT010,281.48208181818177
NCR54,OUT049,3480.072957352938
NCO18,OUT018,2851.6316958762886
FDU09,OUT045,842.2509434554972
FDT13,OUT018,2911.411439639641
FDE09,OUT046,1691.90780173913
NCK53,OUT019,219.21852093023253
FDG45,OUT049,3627.5498912621365
DRH15,OUT035,677.1027476190471
FDO21,OUT019,584.7577647727273
FDD14,OUT027,5329.314724444444
FDC09,OUT046,1784.4287381818174
FDH45,OUT027,1378.263185276074
FDV32,OUT046,1103.1862133333334
FDG12,OUT035,2293.9065129032265
FDS32,OUT013,2252.91396031746
NCL55,OUT018,3327.9525829268287
DRE01,OUT035,3719.064328378379
DRE15,OUT049,1240.3673076086948
NCL42,OUT045,4247.813579856113
FDP31,OUT013,1103.1862133333334
FDN33,OUT018,1460.740766972476
FDZ59,OUT046,2611.4595423423425
FDE45,OUT010,425.9355914529916
FDJ07,OUT013,1922.1493817142846
FDQ45,OUT018,2827.3566888888877
FDM33,OUT027,5329.314724444444
FDO15,OUT010,165.9185816513762
FDM46,OUT013,1460.740766972476
FDR03,OUT045,3627.5498912621365
FDY49,OUT018,2232.8470218487396
FDQ60,OUT045,1827.8328454545465
FDW10,OUT049,2568.332833644861
FDO51,OUT049,677.1027476190471
FDJ40,OUT018,1372.6884907407411
FDS20,OUT018,3328.207380952381
FDU45,OUT013,1922.1493817142846
FDV02,OUT035,2894.220710714286
FDN09,OUT046,4247.813579856113
NCM55,OUT027,5329.314724444444
FDN23,OUT018,2232.8470218487396
FDY31,OUT010,346.89728372093026
FDW03,OUT010,219.21852093023253
FDD14,OUT046,2919.037191489362
FDV23,OUT017,1952.3712349514567
DRI03,OUT045,2851.6316958762886
FDN13,OUT035,1559.342975268817
FDF45,OUT027,1378.263185276074
FDU46,OUT035,1353.0650169014086
FDB57,OUT049,4247.813579856113
FDV12,OUT049,1559.342975268817
FDQ58,OUT013,2490.526886705202
NCA18,OUT017,1922.1493817142846
FDH52,OUT049,937.7102075471697
FDM24,OUT018,2232.8470218487396
NCP43,OUT027,5329.314724444444
NCO18,OUT019,425.9355914529916
FDM32,OUT017,1353.0650169014086
NCL07,OUT017,583.8145788617884
FDK03,OUT013,4034.300306896551
FDP59,OUT017,1784.4287381818174
FDQ24,OUT049,4433.304032653059
FDQ16,OUT018,1372.6884907407411
FDU44,OUT013,2894.220710714286
FDH28,OUT010,92.67548155339806
FDV28,OUT019,92.67548155339806
FDM22,OUT045,842.2509434554972
FDR56,OUT046,3480.072957352938
FDV39,OUT049,2827.3566888888877
FDU37,OUT019,165.9185816513762
FDQ11,OUT010,584.7577647727273
FDX02,OUT045,3881.917128455283
NCS42,OUT018,1460.740766972476
FDY57,OUT027,2517.882088484849
FDB21,OUT049,3719.064328378379
FDE28,OUT017,3719.064328378379
FDQ55,OUT017,1922.1493817142846
FDA48,OUT049,3387.389512068966
FDZ19,OUT045,2851.6316958762886
NCC43,OUT045,4034.300306896551
NCV18,OUT046,1412.1562050420164
NCA42,OUT018,2232.8470218487396
FDY45,OUT046,4433.304032653059
NCC30,OUT045,2568.332833644861
FDM57,OUT013,1240.3673076086948
FDL09,OUT010,425.9355914529916
FDB09,OUT027,3242.062071532848
FDT44,OUT035,2089.971043283581
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3480.072957352938
FDK32,OUT013,2660.9504030303033
DRA12,OUT046,2252.91396031746
FDO46,OUT010,482.6995426229507
FDE52,OUT013,1353.0650169014086
NCH42,OUT045,4247.813579856113
FDV08,OUT035,677.1027476190471
FDB47,OUT018,3327.9525829268287
FDC28,OUT010,281.48208181818177
FDD22,OUT046,1922.1493817142846
FDS07,OUT027,3242.062071532848
DRI13,OUT045,4247.813579856113
FDG32,OUT018,3327.9525829268287
FDU14,OUT017,4433.304032653059
FDD28,OUT019,165.9185816513762
NCP41,OUT017,1691.90780173913
FDS08,OUT049,2851.6316958762886
FDX47,OUT045,2222.6712822580644
FDC53,OUT019,219.21852093023253
FDQ19,OUT035,3627.5498912621365
FDL14,OUT045,2222.6712822580644
FDM33,OUT019,584.7577647727273
FDA51,OUT045,1827.8328454545465
FDZ27,OUT018,713.858654545455
FDT04,OUT046,677.1027476190471
DRC13,OUT049,2089.971043283581
FDR16,OUT027,5329.314724444444
FDQ03,OUT027,6280.890879999997
FDE38,OUT035,2611.4595423423425
DRH23,OUT027,1378.263185276074
FDT11,OUT019,482.6995426229507
FDD09,OUT035,2851.6316958762886
FDR40,OUT045,1240.3673076086948
FDX07,OUT017,2919.037191489362
FDR07,OUT035,1559.342975268817
FDA51,OUT017,1922.1493817142846
FDT59,OUT019,584.7577647727273
FDF20,OUT017,2911.411439639641
FDR13,OUT045,1827.8328454545465
FDY26,OUT049,4247.813579856113
FDW04,OUT017,1952.3712349514567
FDK52,OUT017,3719.064328378379
FDN60,OUT049,2894.220710714286
FDM09,OUT019,425.9355914529916
FDP46,OUT049,1353.0650169014086
FDB50,OUT019,165.9185816513762
NCQ29,OUT049,4034.300306896551
FDP16,OUT027,6280.890879999997
FDX33,OUT018,2232.8470218487396
FDP07,OUT010,482.6995426229507
FDN22,OUT046,4034.300306896551
FDF39,OUT049,4034.300306896551
FDS21,OUT017,937.7102075471697
NCM42,OUT013,1879.0540499999997
FDK50,OUT019,425.9355914529916
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2232.8470218487396
FDP60,OUT018,1372.6884907407411
DRJ49,OUT027,3242.062071532848
NCT42,OUT019,346.89728372093026
FDE38,OUT049,2611.4595423423425
FDI04,OUT049,3480.072957352938
NCH54,OUT045,2894.220710714286
FDT56,OUT049,937.7102075471697
DRD15,OUT018,3327.9525829268287
FDV58,OUT013,2827.3566888888877
FDP21,OUT049,3480.072957352938
FDH05,OUT013,3719.064328378379
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2453.747700699301
FDF33,OUT049,1879.0540499999997
DRK37,OUT013,2827.3566888888877
DRH49,OUT045,1240.3673076086948
FDT58,OUT013,2611.4595423423425
FDD41,OUT018,1372.6884907407411
FDP40,OUT018,1372.6884907407411
FDM51,OUT027,2517.882088484849
FDO45,OUT010,219.21852093023253
FDW33,OUT010,219.21852093023253
FDY24,OUT045,842.2509434554972
FDB10,OUT010,584.7577647727273
FDM40,OUT035,2252.91396031746
NCI06,OUT017,3328.207380952381
FDW12,OUT019,346.89728372093026
FDX48,OUT027,4117.317712631579
NCW05,OUT027,2517.882088484849
FDX27,OUT017,1559.342975268817
DRM37,OUT045,3164.3058843137264
FDA38,OUT045,4247.813579856113
FDR36,OUT046,677.1027476190471
FDZ45,OUT046,3480.072957352938
FDG05,OUT017,2222.6712822580644
FDK28,OUT013,4433.304032653059
FDV47,OUT045,1353.0650169014086
FDN21,OUT045,2453.747700699301
FDP20,OUT027,3242.062071532848
FDI35,OUT045,3328.207380952381
DRY23,OUT013,507.04640366972484
FDA56,OUT017,2293.9065129032265
FDB09,OUT013,2089.971043283581
NCO26,OUT027,3242.062071532848
FDQ49,OUT018,2232.8470218487396
FDI52,OUT027,3242.062071532848
FDZ44,OUT027,3242.062071532848
FDZ09,OUT018,2232.8470218487396
FDY03,OUT049,1922.1493817142846
NCG42,OUT017,1952.3712349514567
DRI13,OUT027,5329.314724444444
FDQ32,OUT013,1952.3712349514567
FDW16,OUT035,1353.0650169014086
FDU27,OUT046,798.2176035398227
FDR28,OUT010,425.9355914529916
FDQ49,OUT010,346.89728372093026
FDS37,OUT046,1922.1493817142846
FDW26,OUT018,3327.9525829268287
FDX12,OUT018,3327.9525829268287
NCP06,OUT013,2453.747700699301
FDW45,OUT010,346.89728372093026
NCN30,OUT049,1559.342975268817
FDN24,OUT049,842.2509434554972
NCL41,OUT027,1378.263185276074
FDR02,OUT019,281.48208181818177
FDD09,OUT010,425.9355914529916
FDS33,OUT010,219.21852093023253
FDU22,OUT045,1827.8328454545465
FDI53,OUT013,2611.4595423423425
DRH01,OUT049,2568.332833644861
FDX32,OUT013,2252.91396031746
NCP30,OUT018,507.04640366972484
FDB60,OUT045,2911.411439639641
FDB14,OUT049,1460.740766972476
NCP02,OUT035,842.2509434554972
FDJ10,OUT017,2252.91396031746
FDG34,OUT046,1784.4287381818174
NCB18,OUT017,1353.0650169014086
FDM16,OUT049,1103.1862133333334
FDW25,OUT018,1412.1562050420164
FDB35,OUT010,219.21852093023253
DRN11,OUT013,2252.91396031746
FDF41,OUT019,584.7577647727273
FDH16,OUT045,1353.0650169014086
NCQ50,OUT018,3327.9525829268287
DRH23,OUT018,842.2509434554972
DRJ37,OUT013,2490.526886705202
DRJ24,OUT027,5329.314724444444
FDY16,OUT035,2919.037191489362
FDQ27,OUT045,1879.0540499999997
FDZ33,OUT045,2490.526886705202
FDF29,OUT045,1827.8328454545465
FDA08,OUT049,2611.4595423423425
FDG31,OUT046,1103.1862133333334
FDE34,OUT019,482.6995426229507
NCR30,OUT027,1378.263185276074
FDV33,OUT035,4034.300306896551
DRZ24,OUT018,1752.2524400000007
NCL54,OUT035,2851.6316958762886
FDR12,OUT049,3104.1898299065433
NCC54,OUT046,3719.064328378379
DRN59,OUT013,798.2176035398227
FDX50,OUT019,281.48208181818177
FDV31,OUT027,5329.314724444444
NCA29,OUT027,4117.317712631579
FDW60,OUT049,2851.6316958762886
FDX08,OUT017,3328.207380952381
DRD49,OUT013,3719.064328378379
FDD33,OUT046,3719.064328378379
FDW35,OUT013,507.04640366972484
FDJ36,OUT017,1784.4287381818174
FDV51,OUT035,2894.220710714286
FDW36,OUT046,1499.2484399999996
FDH35,OUT046,2453.747700699301
NCS30,OUT027,3242.062071532848
FDN49,OUT017,677.1027476190471
FDL08,OUT018,3327.9525829268287
FDI09,OUT013,3719.064328378379
FDP19,OUT018,1752.2524400000007
FDU21,OUT010,92.67548155339806
NCP41,OUT045,1691.90780173913
FDY10,OUT013,1922.1493817142846
FDP12,OUT018,507.04640366972484
NCN26,OUT049,1922.1493817142846
FDK44,OUT013,2568.332833644861
FDC28,OUT049,1879.0540499999997
FDJ41,OUT027,6280.890879999997
NCT29,OUT035,2089.971043283581
NCH42,OUT019,584.7577647727273
FDU60,OUT018,2232.8470218487396
FDS02,OUT045,3164.3058843137264
FDC51,OUT046,2293.9065129032265
FDU03,OUT013,2919.037191489362
FDX39,OUT045,3881.917128455283
NCY05,OUT010,92.67548155339806
NCL06,OUT027,6280.890879999997
FDD32,OUT035,1240.3673076086948
NCN41,OUT045,1827.8328454545465
NCX53,OUT049,2293.9065129032265
FDU57,OUT019,346.89728372093026
FDQ23,OUT046,1879.0540499999997
FDQ52,OUT045,4433.304032653059
FDC14,OUT045,677.1027476190471
FDY09,OUT035,2568.332833644861
FDQ28,OUT045,2894.220710714286
FDV25,OUT046,3881.917128455283
FDJ07,OUT035,1922.1493817142846
DRB25,OUT049,1499.2484399999996
FDK52,OUT019,584.7577647727273
FDY52,OUT027,1378.263185276074
FDB28,OUT046,3480.072957352938
FDT36,OUT035,583.8145788617884
FDV25,OUT017,3881.917128455283
NCN07,OUT027,3242.062071532848
FDC57,OUT017,2919.037191489362
FDQ03,OUT018,3327.9525829268287
FDU23,OUT017,2894.220710714286
NCX41,OUT035,3627.5498912621365
NCD06,OUT035,798.2176035398227
FDW08,OUT045,1499.2484399999996
NCU29,OUT017,2490.526886705202
NCE06,OUT013,2222.6712822580644
FDV52,OUT010,281.48208181818177
FDB02,OUT017,2851.6316958762886
NCR18,OUT045,677.1027476190471
FDK16,OUT049,1559.342975268817
NCQ29,OUT010,584.7577647727273
FDZ01,OUT019,219.21852093023253
FDW27,OUT035,2222.6712822580644
FDD17,OUT018,3327.9525829268287
FDW39,OUT013,2851.6316958762886
DRH59,OUT045,1103.1862133333334
FDS52,OUT013,1691.90780173913
FDU40,OUT027,5329.314724444444
NCF54,OUT013,2568.332833644861
FDH46,OUT045,1879.0540499999997
NCP14,OUT049,1879.0540499999997
FDH50,OUT049,2827.3566888888877
DRF15,OUT010,346.89728372093026
FDV27,OUT027,2517.882088484849
NCJ06,OUT049,2089.971043283581
FDN02,OUT018,3327.9525829268287
FDQ51,OUT049,798.2176035398227
FDQ07,OUT017,3387.389512068966
FDS45,OUT049,1879.0540499999997
NCJ06,OUT045,1827.8328454545465
FDD36,OUT035,1922.1493817142846
FDY25,OUT045,3328.207380952381
FDU52,OUT046,2222.6712822580644
DRK47,OUT017,3719.064328378379
NCL30,OUT017,1952.3712349514567
FDN22,OUT035,4034.300306896551
NCF30,OUT027,3242.062071532848
FDK03,OUT035,4034.300306896551
FDT45,OUT017,842.2509434554972
NCC54,OUT027,6280.890879999997
FDP08,OUT018,2919.037191489362
FDU44,OUT046,2894.220710714286
DRG39,OUT035,842.2509434554972
FDU32,OUT049,2293.9065129032265
